Marca,Desc_Producto,Precio,URL_Producto,
LISM," Geforce GTX950 2G GDDR5 memory 128Bit PC Desktop video card PCI Express 2.0 computer card graffics/video cards super cheap gpu"," 174"," https://www.newegg.com/p/1FT-00FX-00018?Item=9SIB601GV12978&Description=GPU&cm_re=GPU-_-9SIB601GV12978-_-Product&cm_sp=SP-_-979922-_-0-_-2-_-9SIB601GV12978-_-GPU-_-gpu-_-30",
GIGABYTE," AORUS GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 ATX Video Card GV-N307TAORUS M-8GD"," 899"," https://www.newegg.com/gigabyte-geforce-rtx-3070-ti-gv-n307taorus-m-8gd/p/N82E16814932441?Description=GPU&cm_re=GPU-_-14-932-441-_-Product",
ASUS," TUF Gaming NVIDIA GeForce RTX 3080 OC Edition Graphics Card (PCIe 4.0| 12GB GDDR6X| LHR| HDMI 2.1| DisplayPort 1.4a| Dual Ball Fan Bearings| Military-grade Certification| GPU Tweak)"," 1299"," https://www.newegg.com/asus-geforce-rtx-3080-tuf-rtx3080-o12g-gaming/p/N82E16814126551?Description=GPU&cm_re=GPU-_-14-126-551-_-Product",
Biostar," Gaming Radeon RX 550 4GB GDDR5 128-Bit DirectX 12 PCI Express 3.0 DVI-D Dual Link| HDMI| DisplayPort"," 159"," https://www.newegg.com/biostar-radeon-rx-550-va5515rf41-tbmra/p/27N-002J-00015?Item=9SIAPNMEDP2095&Description=GPU&cm_re=GPU-_-9SIAPNMEDP2095-_-Product&cm_sp=SP-_-625182-_-0-_-3-_-9SIAPNMEDP2095-_-GPU-_-gpu-_-33",
ASL," Ares GeForce RTX 2060 12GB GDDR6 PCI Express 3.0 x16 Video Card RTX 2060 Ares 12G"," 531"," https://www.newegg.com/p/1FT-00CF-00002?Item=9SIB86XHC00737&Description=GPU&cm_re=GPU-_-9SIB86XHC00737-_-Product&cm_sp=SP-_-1019414-_-0-_-0-_-9SIB86XHC00737-_-GPU-_-gpu-_-34",
MSI," Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 Video Card RTX 3080 Ti Gaming X Trio 12G"," 1269"," https://www.newegg.com/msi-geforce-rtx-3080-ti-rtx-3080-ti-gaming-x-trio-12g/p/N82E16814137650?Description=GPU&cm_re=GPU-_-14-137-650-_-Product",
EVGA," GeForce RTX 3090 Ti FTW3 ULTRA GAMING| 24G-P5-4985-KR| 24GB GDDR6X| iCX3 Technology| ARGB LED| Metal Backplate| Includes eLeash"," 2199"," https://www.newegg.com/evga-geforce-rtx-3090-ti-24g-p5-4985-kr/p/N82E16814487560?Description=GPU&cm_re=GPU-_-14-487-560-_-Product",
GIGABYTE," Gaming OC GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 ATX Video Card GV-N3080GAMING OC-10GD (rev. 2.0) (LHR)"," 949"," https://www.newegg.com/gigabyte-geforce-rtx-3080-gv-n3080gaming-oc-10gd/p/N82E16814932459?Description=GPU&cm_re=GPU-_-14-932-459-_-Product",
SAPPHIRE," PULSE AMD Radeon RX 6800 XT Gaming Graphics Card with 16GB GDDR6| AMD RDNA 2 (SKU#11304-03-20G)"," 859"," https://www.newegg.com/sapphire-radeon-rx-6800-xt-11304-03-20g/p/N82E16814202405?Description=GPU&cm_re=GPU-_-14-202-405-_-Product",
ASUS," ROG STRIX GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-LC-RTX3080TI-O12G-GAMING"," 1699"," https://www.newegg.com/asus-geforce-rtx-3080-ti-rog-strix-lc-rtx3080ti-o12g-gaming/p/N82E16814126517?Description=GPU&cm_re=GPU-_-14-126-517-_-Product",
SAPPHIRE," Nitro+ Radeon RX 6600 XT 8GB GDDR6 PCI Express 4.0 ATX Video Card 11309-01-20G"," 469"," https://www.newegg.com/sapphire-radeon-rx-6600-xt-11309-01-20g/p/N82E16814202407?Description=GPU&cm_re=GPU-_-14-202-407-_-Product",
ASUS," Dual GeForce GTX 1650 4GB GDDR6 PCI Express 3.0 Video Card DUAL-GTX1650-O4GD6-MINI"," 219"," https://www.newegg.com/asus-geforce-gtx-1650-dual-gtx1650-o4gd6-mini/p/N82E16814126451?Description=GPU&cm_re=GPU-_-14-126-451-_-Product",
MSI," Gaming GeForce RTX 3080 12GB GDDR6X PCI Express 4.0 ATX Video Card RTX 3080 GAMING Z TRIO 12G LHR"," 1129"," https://www.newegg.com/msi-geforce-rtx-3080-rtx-3080-gaming-z-trio-12g-lhr/p/N82E16814137711?Description=GPU&cm_re=GPU-_-14-137-711-_-Product",
MSI," Gaming GeForce RTX 3050 8GB GDDR6 PCI Express 4.0 Video Card RTX 3050 Gaming X 8G"," 359"," https://www.newegg.com/msi-geforce-rtx-3050-rtx-3050-gaming-x-8g/p/N82E16814137707?Description=GPU&cm_re=GPU-_-14-137-707-_-Product",
GIGABYTE," Vision OC GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 ATX Video Card GV-N3080VISION OC-10GD (rev. 2.0) (LHR)"," 999"," https://www.newegg.com/gigabyte-geforce-rtx-3080-gv-n3080vision-oc-10gd/p/N82E16814932460?Description=GPU&cm_re=GPU-_-14-932-460-_-Product",
GIGABYTE," Vision GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card GV-N308TVISION OC-12GD"," 1599"," https://www.newegg.com/gigabyte-geforce-rtx-3080-ti-gv-n308tvision-oc-12gd/p/N82E16814932437?Description=GPU&cm_re=GPU-_-14-932-437-_-Product",
ASRock," Radeon RX 6800 Phantom Gaming D Gaming Graphics Card with 16GB GDDR6| AMD RDNA 2 (RX6800 PGD 16GO)"," 799"," https://www.newegg.com/asrock-radeon-rx-6800-rx6800-pgd-16go/p/N82E16814930048?Description=GPU&cm_re=GPU-_-14-930-048-_-Product",
Sapphire," Nitro+ AMD Radeon RX 6700 XT Gaming OC 12GB GDDR6 HDMI / Triple DP (11306-01-20G)"," 599"," https://www.newegg.com/sapphire-radeon-rx-6700-xt-11306-01-20g/p/N82E16814202399?Description=GPU&cm_re=GPU-_-14-202-399-_-Product",
GIGABYTE," Radeon RX 6900 XT GAMING OC Video Card| GV-R69XTGAMING OC-16GD"," 1149"," https://www.newegg.com/gigabyte-radeon-rx-6900-xt-gv-r69xtgaming-oc-16gd/p/N82E16814932414?Description=GPU&cm_re=GPU-_-14-932-414-_-Product",
EVGA," GeForce RTX 3090 FTW3 ULTRA GAMING Video Card| 24G-P5-3987-KR| 24GB GDDR6X| iCX3 Technology| ARGB LED| Metal Backplate"," 1699"," https://www.newegg.com/evga-geforce-rtx-3090-24g-p5-3987-kr/p/N82E16814487526",
EVGA," GeForce RTX 3070 Ti FTW3 ULTRA GAMING Video Card| 08G-P5-3797-KL| 8GB GDDR6X| iCX3 Technology| ARGB LED| Metal Backplate"," 759"," https://www.newegg.com/evga-geforce-rtx-3070-ti-08g-p5-3797-kl/p/N82E16814487550",
MSI," Ventus GeForce RTX 3060 Ti Video Card RTX 3060 Ti VENTUS 2X 8G OCV1 LHR"," 579"," https://www.newegg.com/msi-geforce-rtx-3060-ti-rtx-3060-ti-ventus-2x-8g-ocv1-lhr/p/N82E16814137673",
EVGA," GeForce RTX 3090 Ti FTW3 ULTRA GAMING| 24G-P5-4985-KR| 24GB GDDR6X| iCX3 Technology| ARGB LED| Metal Backplate| Includes eLeash"," 2199"," https://www.newegg.com/evga-geforce-rtx-3090-ti-24g-p5-4985-kr/p/N82E16814487560",
GIGABYTE," AORUS GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card GV-N308TAORUS M-12GD"," 1449"," https://www.newegg.com/gigabyte-geforce-rtx-3080-ti-gv-n308taorus-m-12gd/p/N82E16814932435?Description=GPU&cm_re=GPU-_-14-932-435-_-Product",
MSI," Ventus GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card RTX 3070 Ti Ventus 3X 8G OC"," 789"," https://www.newegg.com/msi-geforce-rtx-3070-ti-ventus-3x-8g-oc/p/N82E16814137662?Description=GPU&cm_re=GPU-_-14-137-662-_-Product",
MSI," Ventus GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 SLI Support Video Card RTX 3090 VENTUS 3X 24G OC"," 2460"," https://www.newegg.com/msi-geforce-rtx-3090-rtx-3090-ventus-3x-24g-oc/p/N82E16814137596?Description=GPU&cm_re=GPU-_-14-137-596-_-Product",
MSI," Gaming Radeon RX 6900 XT 16GB GDDR6 PCI Express 4.0 Video Card RX 6900 XT Gaming X Trio 16G"," 1069"," https://www.newegg.com/msi-radeon-rx-6900-xt-rx-6900-xt-gaming-x-trio-16g/p/N82E16814137628?Description=GPU&cm_re=GPU-_-14-137-628-_-Product",
HUANANZHI," GTX960 4GB GDDR5 PCIExpress 3.0 VGA+HDMI compatible +DVI GTX 960 4G graphics card of Desktop"," 200"," https://www.newegg.com/p/1FT-00G6-00016?Item=9SIBA1EHC03221&Description=GPU&cm_re=GPU-_-9SIBA1EHC03221-_-Product&cm_sp=SP-_-1050087-_-0-_-3-_-9SIBA1EHC03221-_-GPU-_-gpu-_-5",
HUANANZHI," RX550 4GB GDDR5 PCIExpress 3.0 DP+HDMI compatible +DVI  RX 550 4G graphics card of Desktop"," 158"," https://www.newegg.com/p/27N-0088-00001?Item=9SIBA1EHBZ6819&Description=GPU&cm_re=GPU-_-9SIBA1EHBZ6819-_-Product&cm_sp=SP-_-1050087-_-0-_-3-_-9SIBA1EHBZ6819-_-GPU-_-gpu-_-6",
MSI," Gaming GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 SLI Support Video Card RTX 3090 GAMING X TRIO 24G"," 1729"," https://www.newegg.com/msi-geforce-rtx-3090-rtx-3090-gaming-x-trio-24g/p/N82E16814137595?Description=GPU&cm_re=GPU-_-14-137-595-_-Product",
MSI," Ventus GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card RTX 3080 Ti Ventus 3X 12G OC"," 1368"," https://www.newegg.com/msi-geforce-rtx-3080-ti-rtx-3080-ti-ventus-3x-12g-oc/p/N82E16814137651?Description=GPU&cm_re=GPU-_-14-137-651-_-Product",
GTX," 1060 192-Bit 3GB GDDR5 Graphic Card with dual fans DirectX12 Video Card GPU PCI Express  DP/DVI-D/HDMI|Play for LOL|PUBG|OW|War Thunder etc."," 299"," https://www.newegg.com/p/1FT-00FX-00024?Item=9SIB601HB29463&Description=GPU&cm_re=GPU-_-9SIB601HB29463-_-Product&cm_sp=SP-_-1040828-_-0-_-2-_-9SIB601HB29463-_-GPU-_-gpu-_-9",
MSI," Ventus GeForce RTX 3080 12GB GDDR6X PCI Express 4.0 Video Card RTX 3080 VENTUS 3X PLUS 12G OC LHR"," 1159"," https://www.newegg.com/msi-geforce-rtx-3080-rtx-3080-ventus-3x-plus-12g-oc-lhr/p/N82E16814137712?Description=GPU&cm_re=GPU-_-14-137-712-_-Product",
GIGABYTE," Radeon RX 6600 XT GAMING OC PRO 8G Graphics Card| WINDFORCE 3X Cooling System| 8GB 128-bit GDDR6| GV-R66XTGAMINGOC PRO-8GD Video Card"," 479"," https://www.newegg.com/gigabyte-radeon-rx-6600-xt-gv-r66xtgamingoc-pro-8gd/p/N82E16814932473?Description=GPU&cm_re=GPU-_-14-932-473-_-Product",
ASUS," ROG Strix NVIDIA GeForce RTX 3080 Ti OC Edition Gaming Graphics Card (PCIe 4.0| 12GB GDDR6X| HDMI 2.1| Axial-tech Fan Design| 2.9-Slot| Super Alloy Power II| ASUS Auto-Extreme Technology)"," 1750"," https://www.newegg.com/asus-geforce-rtx-3080-ti-rog-strix-rtx3080ti-o12g-gaming/p/N82E16814126508?Description=GPU&cm_re=GPU-_-14-126-508-_-Product",
MSI," Gaming GeForce RTX 3090 Ti 24GB GDDR6X PCI Express 4.0 SLI Support ATX Video Card RTX 3090 TI GAMING X TRIO 24G"," 2099"," https://www.newegg.com/msi-geforce-rtx-3090-ti-rtx-3090-ti-gaming-x-trio-24g/p/N82E16814137728?Description=GPU&cm_re=GPU-_-14-137-728-_-Product",
MSI," Gaming Radeon RX 6800 XT 16GB GDDR6 PCI Express 4.0 CrossFireX Support Video Card RX 6800 XT GAMING X TRIO 16G"," 999"," https://www.newegg.com/msi-radeon-rx-6800-xt-rx-6800-xt-gaming-x-trio-16g/p/N82E16814137621?Description=GPU&cm_re=GPU-_-14-137-621-_-Product",
MSI," Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti Gaming X 8G LHR"," 589"," https://www.newegg.com/msi-geforce-rtx-3060-ti-rtx-3060-ti-gaming-x-8g-lhr/p/N82E16814137672?Description=GPU&cm_re=GPU-_-14-137-672-_-Product",
ZOTAC," GAMING GeForce RTX 3070 Ti Trinity OC 8GB GDDR6X 256-bit 19 Gbps PCIE 4.0 Gaming Graphics Card| IceStorm 2.0 Advanced Cooling| SPECTRA 2.0 RGB Lighting| ZT-A30710J-10P"," 769"," https://www.newegg.com/zotac-geforce-rtx-3070-ti-zt-a30710j-10p/p/N82E16814500522?Description=GPU&cm_re=GPU-_-14-500-522-_-Product",
ZOTAC," GAMING GeForce RTX 3090 Ti AMP Extreme Holo 24GB GDDR6X 384-bit 21 Gbps PCIE 4.0 Gaming Graphics Card| HoloBlack| IceStorm 2.0 Advanced Cooling| SPECTRA 2.0 RGB Lighting| ZT-A30910B-10P"," 2099"," https://www.newegg.com/zotac-geforce-rtx-3090-ti-zt-a30910b-10p/p/N82E16814500533?Description=GPU&cm_re=GPU-_-14-500-533-_-Product",
GIGABYTE," Gaming GeForce RTX 3090 Ti 24GB GDDR6X PCI Express 4.0 ATX Video Card GV-N309TGAMING-24GD"," 1999"," https://www.newegg.com/gigabyte-geforce-rtx-3090-ti-gv-n309tgaming-24gd/p/N82E16814932512?Description=GPU&cm_re=GPU-_-14-932-512-_-Product",
GIGABYTE," AORUS GeForce RTX 3060 Ti ELITE 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N306TAORUS E-8GD (rev. 2.0) (LHR)"," 699"," https://www.newegg.com/gigabyte-geforce-rtx-3060-ti-gv-n306taorus-e-8gd/p/N82E16814932469?Description=GPU&cm_re=GPU-_-14-932-469-_-Product",
ASUS," ROG Strix GeForce RTX 3080 V2 OC Edition 10GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3080-O10G-V2-GAMING (LHR)"," 1219"," https://www.newegg.com/asus-geforce-rtx-3080-strix-rtx3080-o10g-v2-gaming/p/N82E16814126534?Description=GPU&cm_re=GPU-_-14-126-534-_-Product",
EVGA," GeForce RTX 3060 Ti FTW ULTRA GAMING Video Card| 08G-P5-3667-KL| 8GB GDDR6| iCX3 Cooling| ARGB LED| LHR"," 799"," https://www.newegg.com/evga-geforce-rtx-3060-ti-08g-p5-3667-kl/p/N82E16814487546?Description=GPU&cm_re=GPU-_-14-487-546-_-Product",
ASUS," ROG Strix NVIDIA GeForce RTX 3080 OC Edition Gaming Graphics Card (PCIe 4.0| 12GB GDDR6X| LHR| HDMI 2.1| DisplayPort 1.4a| Axial-tech Fan Design| 2.9-slot| Super Alloy Power II| GPU Tweak II)"," 1399"," https://www.newegg.com/asus-geforce-rtx-3080-rog-strix-rtx3080-o12g-gaming/p/N82E16814126550?Description=GPU&cm_re=GPU-_-14-126-550-_-Product",
GIGABYTE," Eagle GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card GV-N308TEAGLE OC-12GD"," 1279"," https://www.newegg.com/gigabyte-geforce-rtx-3080-ti-gv-n308teagle-oc-12gd/p/N82E16814932438?Description=GPU&cm_re=GPU-_-14-932-438-_-Product",
Yeston," AMD Video Card Radeon RX550 4G D5 LP Gaming Graphics Card GPU| 4G/128bit/GDDR5 PCI-Express 3.0x8 DirectX 12|DVI+HDMI+VGA Desktop Graphics Card (HTPC ITX is compatible)"," 165"," https://www.newegg.com/yeston-rx550-4g-lp/p/27N-0042-00062?Description=GPU&cm_re=GPU-_-9SIAZUEEV66160-_-Product",
ASUS," ROG STRIX Radeon RX 6700 XT OC Edition Gaming Graphics Card (AMD RDNA 2| PCIe 4.0| 12GB GDDR6| HDMI 2.1| DisplayPort 1.4a| Axial-tech Fan Design| 2.9-slot| Super Alloy Power II| GPU Tweak II)"," 878"," https://www.newegg.com/asus-radeon-rx-6700-xt-rog-strix-rx6700xt-o12g-gaming/p/N82E16814126498?Description=GPU&cm_re=GPU-_-14-126-498-_-Product",
CORN," GTX750 Graphic Card 1GB 128 Bit DDR5 DirectX 12 Video Card GPU PCI Express3.0 16X DVI/VGA/HDMI"," 109"," https://www.newegg.com/corn-electronics-nvidia-geforce-gtx-750/p/1FT-0040-00004?Description=GPU&cm_re=GPU-_-1FT-0040-00004-_-Product",
ASUS," TUF Gaming Radeon RX 6700 XT OC Edition Graphics Card (AMD RDNA 2| PCIe 4.0| 12GB GDDR6| HDMI 2.1| DisplayPort 1.4a| Dual Ball Fan Bearings| All-aluminum Shroud| Reinforced Frame| GPU Tweak II)"," 809"," https://www.newegg.com/asus-radeon-rx-6700-xt-tuf-rx6700xt-o12g-gaming/p/N82E16814126499?Description=GPU&cm_re=GPU-_-14-126-499-_-Product",
ASUS," Phoenix GeForce RTX 3050 8GB GDDR6 PCI Express 4.0 Video Card PH-RTX3050-8G"," 419"," https://www.newegg.com/asus-geforce-rtx-3050-ph-rtx3050-8g/p/N82E16814126558?Description=GPU&cm_re=GPU-_-14-126-558-_-Product",
ASUS," GeForce RTX 3070 OC 8GB GDDR6 DUAL-RTX3070-O8G Video Graphic Card GPU"," 879"," https://www.newegg.com/asus-geforce-rtx-3070/p/1FT-000Y-00782?Description=GPU&cm_re=GPU-_-1FT-000Y-00782-_-Product",
CORN," GTX750Ti 2GB 128Bit GDDR5 Graphic Card Video Card GPU DirectX 12 PCI Express3.0 x16 DVI-D/VGA/HDMI"," 171"," https://www.newegg.com/p/1FT-0040-00007?Description=GPU&cm_re=GPU-_-1FT-0040-00007-_-Product",
ASUS," TUF Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 Video Card TUF-RTX3080TI-O12G-GAMING"," 1539"," https://www.newegg.com/asus-geforce-rtx-3080-ti-tuf-rtx3080ti-o12g-gaming/p/N82E16814126509?Description=GPU&cm_re=GPU-_-14-126-509-_-Product",
51Risc," AMD Radeon RX 580 DirectX 12 RX580 8G 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Gaming Video Card Mining GPU"," 376"," https://www.newegg.com/p/27N-007Z-00002?Description=GPU&cm_re=GPU-_-9SIB86XH2K2757-_-Product",
Colorful," GeForce RTX 3070 8G V2 LHR Video Card PCI Express 4.0 Nvidia Graphics Card GPU Video Cards for Desktop Graphics Cards	R"," 729"," https://www.newegg.com/colorful-geforce-rtx-3070-rtx-3070-8g-v2-lhr/p/1FT-005B-000D3?Description=GPU&cm_re=GPU-_-1FT-005B-000D3-_-Product",
51Risc," AMD Radeon RX550 4GB GDDR5 1183MHz 512processors PCI Express 3.0 DirectX12 Single Slot 1*HDMI 1*DP 1*DVI compatible graphics card Mining GPU of Desktop"," 134"," https://www.newegg.com/p/27N-007Z-00001?Description=GPU&cm_re=GPU-_-9SIB86XH2J4279-_-Product",
ASUS," ATS RTX 3060 12G GAMING Video Card| GPU  Graphics 12GB 192-bit GDDR6 PCI Express 4.0|1777MHz Core Frequency|2×HDMI2.1 Interface| 3×DisplayPort1.4a Interface"," 589"," https://www.newegg.com/geforce-rtx-3060-asus-ats-rtx3060-o12g-gaming/p/1FT-000Y-00711?Description=GPU&cm_re=GPU-_-9SIAWMSHFZ0854-_-Product",
Yeston," Nvidia GeForce GTX 1050 Ti Graphics Card  4GB 128-Bit GDDR5 PCI Express 3.0 x16 | DVI-D/HDMI/DP Tri-Ports| G-Sync| GPU Boost| DirectX 12| Gaming GPU| Desktop Video Card"," 278"," https://www.newegg.com/yeston-geforce-gtx-1050-ti-gtx1050ti-4g/p/27N-0042-00041?Description=GPU&cm_re=GPU-_-27N-0042-00041-_-Product",
MAXSUN," AMD Radeon RX 550 4GB GDDR5 ITX Computer PC Gaming Video Graphics Card GPU 128-Bit DirectX 12 PCI Express X16 3.0 DVI-D Dual Link| HDMI| DisplayPort"," 159"," https://www.newegg.com/maxsun-radeon-rx-550-rx-550-4gb/p/27N-0053-00043?Description=GPU&cm_re=GPU-_-27N-0053-00043-_-Product",
LISM," GTX750Ti 2GB 128Bit GDDR5 Graphic Card Video Card GPU DirectX 12 PCI Express2.0 x16 DVI/VGA/HDMI"," 139"," https://www.newegg.com/p/1FT-00FX-00011?Description=GPU&cm_re=GPU-_-9SIB601GR94815-_-Product",
51Risc," NVIDIA GeForce RTX 2060 6G GDDR6 Gpu Dual-Fan Edition VR Ready HDMI DisplayPort DVI Mining Graphics Card (RTX2060-6G)"," 428"," https://www.newegg.com/p/1FT-00H7-00002?Description=GPU&cm_re=GPU-_-9SIB86XH304170-_-Product",
EVGA," GeForce RTX 3090 FTW3 ULTRA GAMING Video Card| 24G-P5-3987-KR| 24GB GDDR6X| iCX3 Technology| ARGB LED| Metal Backplate"," 1699"," https://www.newegg.com/evga-geforce-rtx-3090-24g-p5-3987-kr/p/N82E16814487526",
MSI," Ventus GeForce RTX 3060 Ti Video Card RTX 3060 Ti VENTUS 2X 8G OCV1 LHR"," 579"," https://www.newegg.com/msi-geforce-rtx-3060-ti-rtx-3060-ti-ventus-2x-8g-ocv1-lhr/p/N82E16814137673",
EVGA," GeForce RTX 3090 Ti FTW3 ULTRA GAMING| 24G-P5-4985-KR| 24GB GDDR6X| iCX3 Technology| ARGB LED| Metal Backplate| Includes eLeash"," 2199"," https://www.newegg.com/evga-geforce-rtx-3090-ti-24g-p5-4985-kr/p/N82E16814487560",
GIGABYTE," Vision GeForce RTX 3080 Ti Video Card GV-N308TVISION OC-12GD"," 1599"," https://www.newegg.com/gigabyte-geforce-rtx-3080-ti-gv-n308tvision-oc-12gd/p/N82E16814932437",
GIGABYTE," GeForce RTX 3090 GAMING OC 24G Video Card| GV-N3090GAMING OC-24GD"," 1999"," https://www.newegg.com/gigabyte-geforce-rtx-3090-gv-n3090gaming-oc-24gd/p/N82E16814932327?Description=GPU&cm_re=GPU-_-14-932-327-_-Product",
ASUS," Phoenix NVIDIA GeForce RTX 3060 V2 Gaming Graphics Card (PCIe 4.0| 12GB GDDR6| HDMI 2.1| DisplayPort 1.4a| Axial-tech Fan Design| Protective Backplate| Dual Ball Fan Bearings| Auto-Extreme)"," 655"," https://www.newegg.com/asus-geforce-rtx-3060-ph-rtx3060-12g-v2/p/N82E16814126532?Description=GPU&cm_re=GPU-_-14-126-532-_-Product",
Sapphire," Pulse AMD Radeon RX 6600 Gaming 8GB GDDR6 HDMI / DP LITE EDITION Video Card 11310-04-20G"," 359"," https://www.newegg.com/sapphire-radeon-rx-6600-11310-04-20g/p/N82E16814202415?Description=GPU&cm_re=GPU-_-14-202-415-_-Product",
CORN," NVIDIA GeForce GTX 650 1GB 128-Bit DDR5 Graphic Card random color Video Card GPU GTX650-DCO-1GD5 DirectX 11 PCI Express 3.0 HDCP DVI/VGA/HDMI"," 84"," https://www.newegg.com/corn-electronics-nvidia-geforce-gtx-650/p/1FT-0040-00002?Description=GPU&cm_re=GPU-_-9SIA4RE5X44894-_-Product",
MSI," Ventus GeForce RTX 2060 6GB GDDR6 PCI Express 3.0 x16 ATX Video Card RTX 2060 VENTUS GP OC"," 429"," https://www.newegg.com/msi-geforce-rtx-2060-rtx-2060-ventus-gp-oc/p/N82E16814137695?Description=GPU&cm_re=GPU-_-14-137-695-_-Product",
MAXSUN," NVIDIA GEFORCE GT 1030 2GB ITX Graphics Card GPU GDDR5 Mini ITX Design| HDMI| DVI-D| Single Fan Cooling System"," 131"," https://www.newegg.com/maxsun-model-nvidia-geforce-gt-1030/p/1DW-009S-00039?Description=GPU&cm_re=GPU-_-1DW-009S-00039-_-Product",
ASUS," KO GeForce RTX 3060 Ti V2 OC Edition 8GB GDDR6 PCI Express 4.0 x16 Video Card KO-RTX3060TI-O8G-V2-GAMING (LHR)"," 849"," https://www.newegg.com/asus-geforce-rtx-3060-ti-ko-rtx3060ti-o8g-v2-gaming/p/N82E16814126526?Description=GPU&cm_re=GPU-_-14-126-526-_-Product",
MSI," Ventus GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 Video Card RTX 3080 VENTUS 3X PLUS 10G OC LHR"," 999"," https://www.newegg.com/msi-geforce-rtx-3080-rtx-3080-ventus-3x-plus-10g-oc-lhr/p/N82E16814137686?Description=GPU&cm_re=GPU-_-14-137-686-_-Product",
GIGABYTE," Eagle OC GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3060EAGLE OC-12GD (rev. 2.0) (LHR)"," 579"," https://www.newegg.com/gigabyte-geforce-rtx-3060-gv-n3060eagle-oc-12gd/p/N82E16814932434?Description=GPU&cm_re=GPU-_-14-932-434-_-Product",
ASUS," Dual Radeon RX 6600 8GB GDDR6 PCI Express 4.0 Video Card DUAL-RX6600-8G"," 389"," https://www.newegg.com/asus-radeon-rx-6600-dual-rx6600-8g/p/N82E16814126541?Description=GPU&cm_re=GPU-_-14-126-541-_-Product",
GIGABYTE," Eagle GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 ATX Video Card GV-N307TEAGLE OC-8GD"," 699"," https://www.newegg.com/gigabyte-geforce-rtx-3070-ti-gv-n307teagle-oc-8gd/p/N82E16814932444?Description=GPU&cm_re=GPU-_-14-932-444-_-Product",
ASUS," TUF Gaming GeForce GTX 1660 Ti EVO OC Edition 6GB GDDR6 PCI Express 3.0 Video Card TUF-GTX1660TI-O6G-EVO-GAMING"," 359"," https://www.newegg.com/asus-geforce-gtx-1660-ti-tuf-gtx1660ti-o6g-ev/p/N82E16814126538?Description=GPU&cm_re=GPU-_-14-126-538-_-Product",
ASRock," Challenger Pro Radeon RX 6600 XT 8GB GDDR6 PCI Express 4.0 Video Card RX6600XT CLP 8GO"," 559"," https://www.newegg.com/asrock-radeon-rx-6600-xt-rx6600xt-clp-8g/p/N82E16814930062?Description=GPU&cm_re=GPU-_-14-930-062-_-Product",
SAPPHIRE," PULSE Radeon RX 6500 XT 4GB GDDR6 PCI Express 4.0 ATX Video Card 11314-01-20G"," 209"," https://www.newegg.com/sapphire-radeon-rx-6500-xt-11314-01-20g/p/N82E16814202412?Description=GPU&cm_re=GPU-_-14-202-412-_-Product",
ASUS," TUF Gaming NVIDIA GeForce RTX 3080 V2 OC Edition Graphics Card (PCIe 4.0| 10GB GDDR6X| LHR| HDMI 2.1| DisplayPort 1.4a| Dual Ball Fan Bearings| Military-grade Certification| GPU Tweak II)"," 1218"," https://www.newegg.com/asus-tuf-rtx3080-o10g-v2-gaming/p/1FT-000Y-00688?Description=GPU&cm_re=GPU-_-1FT-000Y-00688-_-Product",
EVGA," GeForce RTX 3080 Ti XC3 ULTRA GAMING Video Card| 12G-P5-3955-KR| 12GB GDDR6X| iCX3 Cooling| ARGB LED| Metal Backplate"," 1392"," https://www.newegg.com/evga-geforce-rtx-3080-ti-12g-p5-3955-kr/p/N82E16814487548?Description=GPU&cm_re=GPU-_-14-487-548-_-Product",
ZOTAC," GAMING GeForce GTX 1650 OC 4GB GDDR6 128-bit Gaming Graphics Card| Super Compact| ZT-T16520F-10L"," 249"," https://www.newegg.com/zotac-geforce-gtx-1650-zt-t16520f-10l/p/N82E16814500494?Description=GPU&cm_re=GPU-_-14-500-494-_-Product",
